GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,com.google.common.reflect,TypeToken.TypeCollector.new TypeToken.TypeCollector() {...},13,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,com.google.common.reflect,TypeToken.TypeCollector.new Ordering() {...},21,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.google.common.reflect,TypeToken,1057,0,132,0,227,0,117,0,51,0
JaCoCo Ant Example,com.google.common.reflect,TypeToken.TypeSet,50,0,2,0,10,0,6,0,5,0
JaCoCo Ant Example,com.google.common.reflect,Types.WildcardTypeImpl,108,0,10,0,19,0,11,0,6,0
JaCoCo Ant Example,com.google.common.reflect,TypeToken.ClassSet,51,0,2,0,11,0,7,0,6,0
JaCoCo Ant Example,com.google.common.reflect,TypeCapture,23,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,com.google.common.reflect,MutableTypeToInstanceMap,52,0,0,0,11,0,10,0,10,0
JaCoCo Ant Example,com.google.common.reflect,TypeResolver.TypeMappingIntrospector,208,0,28,0,41,0,21,0,7,0
JaCoCo Ant Example,com.google.common.reflect,Types.TypeVariableImpl,65,0,6,0,15,0,10,0,7,0
JaCoCo Ant Example,com.google.common.reflect,Types.JavaVersion,61,0,4,0,8,0,4,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,MinimalPrettyPrinter,55,0,2,0,27,0,14,0,13,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,JsonParserSequence,156,0,22,0,34,0,18,0,7,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,BufferRecycler.ByteBufferType,56,0,0,0,6,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,BufferRecycler.CharBufferType,56,0,0,0,6,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,BufferRecycler,94,0,8,0,24,0,12,0,8,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,VersionUtil,262,0,30,0,65,0,23,0,8,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,JsonParserDelegate,243,0,0,0,65,0,55,0,55,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,JsonGeneratorDelegate,304,0,0,0,103,0,57,0,57,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,DefaultPrettyPrinter.Lf2SpacesIndenter,58,0,6,0,18,0,7,0,4,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,ByteArrayBuilder,398,0,28,0,91,0,37,0,23,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,DefaultPrettyPrinter,256,0,28,0,69,0,35,0,21,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,TextBuffer,998,0,120,0,258,0,92,0,32,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,DefaultPrettyPrinter.FixedSpaceIndenter,14,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,InternCache,36,0,4,0,9,0,6,0,4,0
JaCoCo Ant Example,com.fasterxml.jackson.core.util,DefaultPrettyPrinter.NopIndenter,11,0,0,0,4,0,4,0,4,0
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.Fraction,391,21,66,1,110,8,49,3,7,3
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatter,904,33,88,0,195,12,86,3,42,3
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.PaddedNumber,88,12,4,0,26,4,6,2,4,2
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder,627,263,72,31,127,65,103,24,55,20
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.Composite,183,174,37,19,49,42,29,11,7,5
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.TimeZoneOffset,604,56,148,6,177,15,83,3,6,3
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.NumberFormatter,156,15,34,0,36,6,18,2,1,2
JaCoCo Ant Example,org.joda.time.format,DateTimeFormatterBuilder.CharacterLiteral,66,10,8,0,21,5,9,3,5,3
JaCoCo Ant Example,org.joda.time.format,ISODateTimeFormat,1471,187,247,15,294,43,187,16,57,15
JaCoCo Ant Example,com.mockey,ClientExecuteProxy.new DefaultRedirectStrategy() {...},34,0,6,0,11,0,5,0,2,0
JaCoCo Ant Example,com.mockey,ClientExecuteProxyException,23,0,0,0,8,0,3,0,3,0
JaCoCo Ant Example,com.mockey,ScenarioValidator,29,0,6,0,6,0,5,0,2,0
JaCoCo Ant Example,com.mockey,TestClient,224,0,4,0,62,0,6,0,4,0
